#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   IPW-3 Final Ice Shape DATA SUBMITTAL FORM for Test Case NACA0012_AE3933, May 18th 2026
#
#       NOMENCLATURE:
#             X_ICED [m]:  X-coordinate of the iced surface
#             Y_ICED [m]:  Y-coordinate of the iced surface
#             Z_ICED [m]:  Z-coordinate of the iced surface
#
#                XXmm:  Roughness height used for the case, in mm.
#                       In the zone name, use the format KS_XXmm.
#                       For example, if k_s = 1.5 mm, use KS_1p5mm. 
#                       For Variable roughness, use KS_VAR
#
#    FLOW CONDITIONS:
#                                   AOA: 4.0 deg
#                           Mach Number: 0.3127 [-]
#       Mean aerodynamic chord (M.A.C.): 0.5334 [m]
#                       Reynolds Number: 3.8947 million (based on MAC)
#                       Freestream Temp: 270.95 [K]
#                        Reference area: 0.97548 [m2]
#               Moment Reference Center: 0.13335, 0, 0 [m] (X, Y, Z)
#
#    ICING CONDITIONS:
#                           Icing Time: 420 [s]
#                                  LWC: 0.55 [g/m3]
#                                  MVD: 20 [μm]
#
#              NOTES: 1. Please use at least 5 decimal places in the numerical values
#                     2. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

AUXDATA NUM_LAYERS  = "insert the number of total ice layers"
                                              
VARIABLES = "X_ICED" "Y_ICED" "Z_ICED"

ZONE T="SLICE_Y_0p9144_BINS01_KS_0p5334mm_SINGLE_LAYER"
2.295332029E-02 9.143999815E-01 2.502322569E-02
2.156878449E-02 9.143999815E-01 2.463117987E-02
2.156877518E-02 9.143999815E-01 2.463117614E-02
2.019004710E-02 9.143999815E-01 2.421921119E-02
2.019003779E-02 9.143999815E-01 2.421920747E-02
1.881792024E-02 9.143999815E-01 2.378578298E-02
1.881791092E-02 9.143999815E-01 2.378577925E-02
1.745344140E-02 9.143999815E-01 2.332891710E-02
1.745343208E-02 9.143999815E-01 2.332891338E-02
1.609785855E-02 9.143999815E-01 2.284636348E-02
1.609784923E-02 9.143999815E-01 2.284635976E-02
1.475259010E-02 9.143999815E-01 2.233584039E-02
1.475257985E-02 9.143999815E-01 2.233583666E-02
1.341936924E-02 9.143999815E-01 2.179474011E-02
1.341935992E-02 9.143999815E-01 2.179473639E-02
1.210054476E-02 9.143999815E-01 2.121959254E-02
1.210053544E-02 9.143999815E-01 2.121958882E-02
1.079912670E-02 9.143999815E-01 2.060625702E-02
1.079911739E-02 9.143999815E-01 2.060625330E-02
9.518723004E-03 9.143999815E-01 1.995038800E-02
9.518713690E-03 9.143999815E-01 1.995038241E-02
8.056663908E-03 9.143999815E-01 1.961429417E-02
8.056653664E-03 9.143999815E-01 1.961429231E-02
6.309999619E-03 9.143999815E-01 1.975155808E-02
6.309987046E-03 9.143999815E-01 1.975155994E-02
4.193213768E-03 9.143999815E-01 2.035310119E-02
4.193197936E-03 9.143999815E-01 2.035310492E-02
-1.191926887E-03 9.143999815E-01 2.468652837E-02
-1.191966119E-03 9.143999815E-01 2.468656003E-02
-6.293440703E-03 9.143999815E-01 2.808011323E-02
-6.293477491E-03 9.143999815E-01 2.808013745E-02
-8.089685813E-03 9.143999815E-01 2.705972828E-02
-8.089698851E-03 9.143999815E-01 2.705972083E-02
-9.813699871E-03 9.143999815E-01 2.588398755E-02
-9.813712910E-03 9.143999815E-01 2.588397823E-02
-1.135223266E-02 9.143999815E-01 2.447322942E-02
-1.135224383E-02 9.143999815E-01 2.447321825E-02
-1.257011853E-02 9.143999815E-01 2.276204526E-02
-1.257012784E-02 9.143999815E-01 2.276203223E-02
-1.344542019E-02 9.143999815E-01 2.081186324E-02
-1.344542671E-02 9.143999815E-01 2.081184834E-02
-1.394249313E-02 9.143999815E-01 1.869583502E-02
-1.394249685E-02 9.143999815E-01 1.869582012E-02
-1.399838738E-02 9.143999815E-01 1.648474671E-02
-1.399838738E-02 9.143999815E-01 1.648472995E-02
-1.363507565E-02 9.143999815E-01 1.427765563E-02
-1.363507286E-02 9.143999815E-01 1.427763980E-02
-1.313061267E-02 9.143999815E-01 1.218317263E-02
-1.313060895E-02 9.143999815E-01 1.218315773E-02
-1.242712978E-02 9.143999815E-01 1.021560468E-02
-1.242712513E-02 9.143999815E-01 1.021559071E-02
-1.128434576E-02 9.143999815E-01 8.395021781E-03
-1.128433738E-02 9.143999815E-01 8.395008743E-03
-1.010173839E-02 9.143999815E-01 6.766166538E-03
-1.010173000E-02 9.143999815E-01 6.766154896E-03
-9.022320621E-03 9.143999815E-01 5.304316524E-03
-9.022313170E-03 9.143999815E-01 5.304305814E-03
-7.759625092E-03 9.143999815E-01 4.033865873E-03
-7.759615779E-03 9.143999815E-01 4.033856560E-03
-6.199924275E-03 9.143999815E-01 3.027069150E-03
-6.199913099E-03 9.143999815E-01 3.027061932E-03
-4.425415304E-03 9.143999815E-01 2.301965374E-03
-4.425402265E-03 9.143999815E-01 2.301960019E-03
-2.898000879E-03 9.143999815E-01 1.627240097E-03
-2.897989703E-03 9.143999815E-01 1.627235208E-03
-2.025990980E-03 9.143999815E-01 6.633136654E-04
-2.025984693E-03 9.143999815E-01 6.633066223E-04
-1.507367590E-03 9.143999815E-01 -5.544009618E-04
-1.507363864E-03 9.143999815E-01 -5.544098094E-04
-8.733180584E-04 9.143999815E-01 -1.776988502E-03
-8.733134600E-04 9.143999815E-01 -1.776997466E-03
-7.832407573E-05 9.143999815E-01 -2.977933269E-03
-7.831829134E-05 9.143999815E-01 -2.977942117E-03
8.237743168E-04 9.143999815E-01 -4.203991499E-03
8.237808943E-04 9.143999815E-01 -4.204000346E-03
1.852597576E-03 9.143999815E-01 -5.431618076E-03
1.852605026E-03 9.143999815E-01 -5.431626923E-03
3.016784787E-03 9.143999815E-01 -6.619361695E-03
3.016793169E-03 9.143999815E-01 -6.619370542E-03
4.289782606E-03 9.143999815E-01 -7.721970323E-03
4.289791919E-03 9.143999815E-01 -7.721978240E-03
5.603366066E-03 9.143999815E-01 -8.755340241E-03
5.603375845E-03 9.143999815E-01 -8.755347691E-03
6.923259236E-03 9.143999815E-01 -9.745297953E-03
6.923269015E-03 9.143999815E-01 -9.745305404E-03
8.279629983E-03 9.143999815E-01 -1.064071991E-02
8.279640228E-03 9.143999815E-01 -1.064072642E-02
9.672932327E-03 9.143999815E-01 -1.143577136E-02
9.672942571E-03 9.143999815E-01 -1.143577695E-02
1.107090153E-02 9.143999815E-01 -1.218989585E-02
1.107091177E-02 9.143999815E-01 -1.218990143E-02
1.247592736E-02 9.143999815E-01 -1.290344261E-02
1.247593760E-02 9.143999815E-01 -1.290344819E-02
1.389632653E-02 9.143999815E-01 -1.355823688E-02
1.389633678E-02 9.143999815E-01 -1.355824154E-02
1.531549264E-02 9.143999815E-01 -1.418714970E-02
1.531550288E-02 9.143999815E-01 -1.418715436E-02
1.672577113E-02 9.143999815E-01 -1.481244620E-02
1.672578231E-02 9.143999815E-01 -1.481245086E-02
1.813539490E-02 9.143999815E-01 -1.542244013E-02
1.813540608E-02 9.143999815E-01 -1.542244479E-02
1.955002546E-02 9.143999815E-01 -1.600454748E-02
1.955003664E-02 9.143999815E-01 -1.600455120E-02
2.097132802E-02 9.143999815E-01 -1.655294374E-02
2.097133920E-02 9.143999815E-01 -1.655294746E-02
2.239694074E-02 9.143999815E-01 -1.707363501E-02
2.239695191E-02 9.143999815E-01 -1.707363874E-02
2.382085100E-02 9.143999815E-01 -1.758433692E-02
2.382086217E-02 9.143999815E-01 -1.758434065E-02
2.524314262E-02 9.143999815E-01 -1.808794960E-02
2.524315380E-02 9.143999815E-01 -1.808795333E-02
2.667019144E-02 9.143999815E-01 -1.856718212E-02
2.667020261E-02 9.143999815E-01 -1.856718585E-02
2.810041793E-02 9.143999815E-01 -1.902601682E-02
2.810042910E-02 9.143999815E-01 -1.902602054E-02
2.952785417E-02 9.143999815E-01 -1.948107034E-02
2.952786535E-02 9.143999815E-01 -1.948107406E-02
3.095345944E-02 9.143999815E-01 -1.993136294E-02
3.095347062E-02 9.143999815E-01 -1.993136667E-02
3.237973526E-02 9.143999815E-01 -2.037160285E-02
3.237974644E-02 9.143999815E-01 -2.037160657E-02
3.380746022E-02 9.143999815E-01 -2.079983801E-02
3.380747139E-02 9.143999815E-01 -2.079984173E-02
3.523703292E-02 9.143999815E-01 -2.121519670E-02
3.523704410E-02 9.143999815E-01 -2.121520042E-02
3.666815162E-02 9.143999815E-01 -2.161756903E-02
3.666816279E-02 9.143999815E-01 -2.161757275E-02
3.810070455E-02 9.143999815E-01 -2.200692520E-02
3.810071573E-02 9.143999815E-01 -2.200692892E-02
3.953467682E-02 9.143999815E-01 -2.238429338E-02
3.953468800E-02 9.143999815E-01 -2.238429524E-02
4.096985236E-02 9.143999815E-01 -2.275110036E-02
4.096986353E-02 9.143999815E-01 -2.275110222E-02
4.240587726E-02 9.143999815E-01 -2.310900576E-02
4.240588844E-02 9.143999815E-01 -2.310900763E-02
4.384252056E-02 9.143999815E-01 -2.345914394E-02
4.384253174E-02 9.143999815E-01 -2.345914580E-02
4.546255991E-02 9.143999815E-01 -2.308995090E-02
4.546257108E-02 9.143999815E-01 -2.308994904E-02
4.748326540E-02 9.143999815E-01 -2.110863663E-02
4.748328030E-02 9.143999815E-01 -2.110862173E-02
4.932238907E-02 9.143999815E-01 -1.978076436E-02
4.932240397E-02 9.143999815E-01 -1.978075504E-02
5.076174065E-02 9.143999815E-01 -2.000263892E-02
5.076175183E-02 9.143999815E-01 -2.000264078E-02
5.219997093E-02 9.143999815E-01 -2.022372372E-02
5.219998211E-02 9.143999815E-01 -2.022372559E-02
5.363747850E-02 9.143999815E-01 -2.044270188E-02
5.363748968E-02 9.143999815E-01 -2.044270374E-02
5.507474020E-02 9.143999815E-01 -2.065795474E-02
5.507475138E-02 9.143999815E-01 -2.065795660E-02
5.651186034E-02 9.143999815E-01 -2.086920105E-02
5.651187152E-02 9.143999815E-01 -2.086920291E-02
5.794871226E-02 9.143999815E-01 -2.107724920E-02
5.794872344E-02 9.143999815E-01 -2.107725106E-02
5.938520655E-02 9.143999815E-01 -2.128273435E-02
5.938521773E-02 9.143999815E-01 -2.128273621E-02
6.082137674E-02 9.143999815E-01 -2.148577198E-02
6.082138792E-02 9.143999815E-01 -2.148577385E-02
6.225178018E-02 9.143999815E-01 -2.171276882E-02
6.225179136E-02 9.143999815E-01 -2.171277069E-02
6.367232651E-02 9.143999815E-01 -2.198489942E-02
6.367233396E-02 9.143999815E-01 -2.198490128E-02
6.508914381E-02 9.143999815E-01 -2.227449231E-02
6.508915126E-02 9.143999815E-01 -2.227449417E-02
6.650695950E-02 9.143999815E-01 -2.255916595E-02
6.650696695E-02 9.143999815E-01 -2.255916782E-02
6.792572886E-02 9.143999815E-01 -2.283904329E-02
6.792573631E-02 9.143999815E-01 -2.283904515E-02
6.934541464E-02 9.143999815E-01 -2.311424352E-02
6.934542209E-02 9.143999815E-01 -2.311424538E-02
7.076597959E-02 9.143999815E-01 -2.338487841E-02
7.076598704E-02 9.143999815E-01 -2.338488027E-02
7.218738645E-02 9.143999815E-01 -2.365105413E-02
7.218739390E-02 9.143999815E-01 -2.365105599E-02
7.360959798E-02 9.143999815E-01 -2.391286567E-02
7.360960543E-02 9.143999815E-01 -2.391286753E-02
7.503259182E-02 9.143999815E-01 -2.417040244E-02
7.503259927E-02 9.143999815E-01 -2.417040430E-02
7.645633817E-02 9.143999815E-01 -2.442374825E-02
7.645634562E-02 9.143999815E-01 -2.442375012E-02
7.788080722E-02 9.143999815E-01 -2.467299066E-02
7.788081467E-02 9.143999815E-01 -2.467299253E-02
7.930598408E-02 9.143999815E-01 -2.491820231E-02
7.930599153E-02 9.143999815E-01 -2.491820417E-02
8.073183149E-02 9.143999815E-01 -2.515946887E-02
8.073183894E-02 9.143999815E-01 -2.515947074E-02
8.215831965E-02 9.143999815E-01 -2.539687976E-02
8.215832710E-02 9.143999815E-01 -2.539688163E-02
8.358543366E-02 9.143999815E-01 -2.563052066E-02
8.358544111E-02 9.143999815E-01 -2.563052252E-02
8.501314372E-02 9.143999815E-01 -2.586046606E-02
8.501315117E-02 9.143999815E-01 -2.586046793E-02
8.644144237E-02 9.143999815E-01 -2.608675137E-02
8.644144982E-02 9.143999815E-01 -2.608675323E-02
8.644145727E-02 9.143999815E-01 -2.608675510E-02
8.788818121E-02 9.143999815E-01 -2.631216124E-02
8.788818866E-02 9.143999815E-01 -2.631216310E-02
8.938997984E-02 9.143999815E-01 -2.654222958E-02
8.938999474E-02 9.143999815E-01 -2.654223144E-02
9.096749127E-02 9.143999815E-01 -2.677971125E-02
9.096750617E-02 9.143999815E-01 -2.677971311E-02
9.262453765E-02 9.143999815E-01 -2.702462859E-02
9.262455255E-02 9.143999815E-01 -2.702463046E-02
9.436513484E-02 9.143999815E-01 -2.727703750E-02
9.436514974E-02 9.143999815E-01 -2.727703936E-02
9.619349241E-02 9.143999815E-01 -2.753694542E-02
9.619350731E-02 9.143999815E-01 -2.753694728E-02
9.811405838E-02 9.143999815E-01 -2.780428156E-02
9.811407328E-02 9.143999815E-01 -2.780428343E-02
1.001314670E-01 9.143999815E-01 -2.807897329E-02
1.001314819E-01 9.143999815E-01 -2.807897516E-02
1.022506207E-01 9.143999815E-01 -2.836095914E-02
1.022506356E-01 9.143999815E-01 -2.836096101E-02
1.044766530E-01 9.143999815E-01 -2.865007706E-02
1.044766679E-01 9.143999815E-01 -2.865007892E-02
1.068149507E-01 9.143999815E-01 -2.894613519E-02
1.068149656E-01 9.143999815E-01 -2.894613706E-02
1.092711538E-01 9.143999815E-01 -2.924896777E-02
1.092711687E-01 9.143999815E-01 -2.924896963E-02
1.118133217E-01 9.143999815E-01 -2.955397777E-02
1.118133441E-01 9.143999815E-01 -2.955397964E-02
1.143758744E-01 9.143999815E-01 -2.985296026E-02
1.143758968E-01 9.143999815E-01 -2.985296212E-02
1.169337481E-01 9.143999815E-01 -3.014300391E-02
1.169337705E-01 9.143999815E-01 -3.014300577E-02
1.194925159E-01 9.143999815E-01 -3.042500839E-02
1.194925383E-01 9.143999815E-01 -3.042501025E-02
1.220521256E-01 9.143999815E-01 -3.069918603E-02
1.220521480E-01 9.143999815E-01 -3.069918789E-02
1.246125400E-01 9.143999815E-01 -3.096574172E-02
1.246125624E-01 9.143999815E-01 -3.096574359E-02
1.271737218E-01 9.143999815E-01 -3.122485802E-02
1.271737367E-01 9.143999815E-01 -3.122485988E-02
1.297356486E-01 9.143999815E-01 -3.147668391E-02
1.297356635E-01 9.143999815E-01 -3.147668391E-02
1.322982460E-01 9.143999815E-01 -3.172136098E-02
1.322982609E-01 9.143999815E-01 -3.172136098E-02
1.348614991E-01 9.143999815E-01 -3.195906430E-02
1.348615140E-01 9.143999815E-01 -3.195906430E-02
1.374253929E-01 9.143999815E-01 -3.218999133E-02
1.374254078E-01 9.143999815E-01 -3.218999133E-02
1.399898529E-01 9.143999815E-01 -3.241433203E-02
1.399898678E-01 9.143999815E-01 -3.241433203E-02
1.425548792E-01 9.143999815E-01 -3.263218701E-02
1.425548941E-01 9.143999815E-01 -3.263218701E-02
1.451204419E-01 9.143999815E-01 -3.284365311E-02
1.451204568E-01 9.143999815E-01 -3.284365311E-02
1.476865113E-01 9.143999815E-01 -3.304888681E-02
1.476865262E-01 9.143999815E-01 -3.304888681E-02
1.502530575E-01 9.143999815E-01 -3.324808180E-02
1.502530724E-01 9.143999815E-01 -3.324808180E-02
1.528200507E-01 9.143999815E-01 -3.344134241E-02
1.528200656E-01 9.143999815E-01 -3.344134241E-02
1.553874761E-01 9.143999815E-01 -3.362873942E-02
1.553874910E-01 9.143999815E-01 -3.362873942E-02
1.579553187E-01 9.143999815E-01 -3.381044418E-02
1.579553336E-01 9.143999815E-01 -3.381044418E-02
1.605235338E-01 9.143999815E-01 -3.398657963E-02
1.605235487E-01 9.143999815E-01 -3.398657963E-02
1.630921364E-01 9.143999815E-01 -3.415720910E-02
1.630921513E-01 9.143999815E-01 -3.415720910E-02
1.656610966E-01 9.143999815E-01 -3.432247788E-02
1.656611115E-01 9.143999815E-01 -3.432247788E-02
1.682303697E-01 9.143999815E-01 -3.448251262E-02
1.682303846E-01 9.143999815E-01 -3.448251262E-02
1.707999706E-01 9.143999815E-01 -3.463736549E-02
1.707999855E-01 9.143999815E-01 -3.463736549E-02
1.733698547E-01 9.143999815E-01 -3.478717059E-02
1.733698696E-01 9.143999815E-01 -3.478717059E-02
1.759400517E-01 9.143999815E-01 -3.493203223E-02
1.759400666E-01 9.143999815E-01 -3.493203223E-02
1.785105169E-01 9.143999815E-01 -3.507201374E-02
1.785105318E-01 9.143999815E-01 -3.507201374E-02
1.810812056E-01 9.143999815E-01 -3.520723432E-02
1.810812205E-01 9.143999815E-01 -3.520723432E-02
1.836521626E-01 9.143999815E-01 -3.533776850E-02
1.836521775E-01 9.143999815E-01 -3.533776850E-02
1.862233281E-01 9.143999815E-01 -3.546372056E-02
1.862233430E-01 9.143999815E-01 -3.546372056E-02
1.887947321E-01 9.143999815E-01 -3.558517247E-02
1.887947470E-01 9.143999815E-01 -3.558517247E-02
1.913663447E-01 9.143999815E-01 -3.570219502E-02
1.913663596E-01 9.143999815E-01 -3.570219502E-02
1.939381212E-01 9.143999815E-01 -3.581488132E-02
1.939381361E-01 9.143999815E-01 -3.581488132E-02
1.965101063E-01 9.143999815E-01 -3.592329472E-02
1.965101212E-01 9.143999815E-01 -3.592329472E-02
1.990822554E-01 9.143999815E-01 -3.602752835E-02
1.990822703E-01 9.143999815E-01 -3.602752835E-02
2.016545832E-01 9.143999815E-01 -3.612764552E-02
2.016545981E-01 9.143999815E-01 -3.612764552E-02
2.042270452E-01 9.143999815E-01 -3.622372821E-02
2.042270601E-01 9.143999815E-01 -3.622372821E-02
2.067996562E-01 9.143999815E-01 -3.631584346E-02
2.067996711E-01 9.143999815E-01 -3.631584346E-02
2.093724012E-01 9.143999815E-01 -3.640405834E-02
2.093724161E-01 9.143999815E-01 -3.640405834E-02
2.119452655E-01 9.143999815E-01 -3.648845106E-02
2.119452804E-01 9.143999815E-01 -3.648845106E-02
2.145182788E-01 9.143999815E-01 -3.656907380E-02
2.145182937E-01 9.143999815E-01 -3.656907380E-02
2.170913815E-01 9.143999815E-01 -3.664600849E-02
2.170913965E-01 9.143999815E-01 -3.664600849E-02
2.196646184E-01 9.143999815E-01 -3.671931475E-02
2.196646333E-01 9.143999815E-01 -3.671931475E-02
2.222379446E-01 9.143999815E-01 -3.678904474E-02
2.222379595E-01 9.143999815E-01 -3.678904474E-02
2.248113453E-01 9.143999815E-01 -3.685525805E-02
2.248113602E-01 9.143999815E-01 -3.685525805E-02
2.273848355E-01 9.143999815E-01 -3.691802174E-02
2.273848504E-01 9.143999815E-01 -3.691802174E-02
2.299584150E-01 9.143999815E-01 -3.697738796E-02
2.299584299E-01 9.143999815E-01 -3.697738796E-02
2.325320542E-01 9.143999815E-01 -3.703341633E-02
2.325320691E-01 9.143999815E-01 -3.703341633E-02
2.351057827E-01 9.143999815E-01 -3.708615899E-02
2.351057976E-01 9.143999815E-01 -3.708615899E-02
2.376795709E-01 9.143999815E-01 -3.713566810E-02
2.376795858E-01 9.143999815E-01 -3.713566810E-02
2.402534187E-01 9.143999815E-01 -3.718199581E-02
2.402534336E-01 9.143999815E-01 -3.718199581E-02
2.428273261E-01 9.143999815E-01 -3.722519428E-02
2.428273410E-01 9.143999815E-01 -3.722519428E-02
2.454012781E-01 9.143999815E-01 -3.726531565E-02
2.454012930E-01 9.143999815E-01 -3.726531565E-02
2.479752600E-01 9.143999815E-01 -3.730241209E-02
2.479752749E-01 9.143999815E-01 -3.730241209E-02
2.505493164E-01 9.143999815E-01 -3.733652458E-02
2.505493462E-01 9.143999815E-01 -3.733652458E-02
2.531234026E-01 9.143999815E-01 -3.736770898E-02
2.531234324E-01 9.143999815E-01 -3.736770898E-02
2.556974888E-01 9.143999815E-01 -3.739599884E-02
2.556975186E-01 9.143999815E-01 -3.739599884E-02
2.582716346E-01 9.143999815E-01 -3.742144257E-02
2.582716644E-01 9.143999815E-01 -3.742144257E-02
2.608457804E-01 9.143999815E-01 -3.744408488E-02
2.608458102E-01 9.143999815E-01 -3.744408488E-02
2.634199858E-01 9.143999815E-01 -3.746397048E-02
2.634200156E-01 9.143999815E-01 -3.746397048E-02
2.659941912E-01 9.143999815E-01 -3.748113662E-02
2.659942210E-01 9.143999815E-01 -3.748113662E-02
2.685683966E-01 9.143999815E-01 -3.749562800E-02
2.685684264E-01 9.143999815E-01 -3.749562800E-02
2.711426616E-01 9.143999815E-01 -3.750747070E-02
2.711426914E-01 9.143999815E-01 -3.750747070E-02
2.737168968E-01 9.143999815E-01 -3.751671314E-02
2.737169266E-01 9.143999815E-01 -3.751671314E-02
2.762911320E-01 9.143999815E-01 -3.752339631E-02
2.762911618E-01 9.143999815E-01 -3.752339631E-02
2.788653970E-01 9.143999815E-01 -3.752754629E-02
2.788654268E-01 9.143999815E-01 -3.752754629E-02
2.814396620E-01 9.143999815E-01 -3.752921149E-02
2.814396918E-01 9.143999815E-01 -3.752921149E-02
2.840139270E-01 9.143999815E-01 -3.752842546E-02
2.840139568E-01 9.143999815E-01 -3.752842546E-02
2.865881920E-01 9.143999815E-01 -3.752521425E-02
2.865882218E-01 9.143999815E-01 -3.752521425E-02
2.891624570E-01 9.143999815E-01 -3.751961142E-02
2.891624868E-01 9.143999815E-01 -3.751961142E-02
2.917367220E-01 9.143999815E-01 -3.751165420E-02
2.917367518E-01 9.143999815E-01 -3.751165420E-02
2.943109274E-01 9.143999815E-01 -3.750137612E-02
2.943109572E-01 9.143999815E-01 -3.750137612E-02
2.968851924E-01 9.143999815E-01 -3.748880327E-02
2.968852222E-01 9.143999815E-01 -3.748880327E-02
2.994593978E-01 9.143999815E-01 -3.747395426E-02
2.994594276E-01 9.143999815E-01 -3.747395426E-02
3.020336032E-01 9.143999815E-01 -3.745687753E-02
3.020336330E-01 9.143999815E-01 -3.745687753E-02
3.046078086E-01 9.143999815E-01 -3.743758798E-02
3.046078384E-01 9.143999815E-01 -3.743758798E-02
3.071819544E-01 9.143999815E-01 -3.741611913E-02
3.071819842E-01 9.143999815E-01 -3.741611913E-02
3.097561300E-01 9.143999815E-01 -3.739249334E-02
3.097561598E-01 9.143999815E-01 -3.739249334E-02
3.123302460E-01 9.143999815E-01 -3.736674041E-02
3.123302758E-01 9.143999815E-01 -3.736674041E-02
3.149043620E-01 9.143999815E-01 -3.733889014E-02
3.149043918E-01 9.143999815E-01 -3.733889014E-02
3.174784482E-01 9.143999815E-01 -3.730895743E-02
3.174784780E-01 9.143999815E-01 -3.730895743E-02
3.200525045E-01 9.143999815E-01 -3.727697209E-02
3.200525343E-01 9.143999815E-01 -3.727697209E-02
3.226265609E-01 9.143999815E-01 -3.724295646E-02
3.226265907E-01 9.143999815E-01 -3.724295646E-02
3.252005577E-01 9.143999815E-01 -3.720692918E-02
3.252005875E-01 9.143999815E-01 -3.720692918E-02
3.277745545E-01 9.143999815E-01 -3.716891631E-02
3.277745843E-01 9.143999815E-01 -3.716891631E-02
3.303484917E-01 9.143999815E-01 -3.712893650E-02
3.303485215E-01 9.143999815E-01 -3.712893650E-02
3.329224288E-01 9.143999815E-01 -3.708700836E-02
3.329224586E-01 9.143999815E-01 -3.708700836E-02
3.354963064E-01 9.143999815E-01 -3.704315424E-02
3.354963362E-01 9.143999815E-01 -3.704315424E-02
3.380701840E-01 9.143999815E-01 -3.699739277E-02
3.380702138E-01 9.143999815E-01 -3.699739277E-02
3.406440020E-01 9.143999815E-01 -3.694973886E-02
3.406440318E-01 9.143999815E-01 -3.694973886E-02
3.432177901E-01 9.143999815E-01 -3.690021113E-02
3.432178199E-01 9.143999815E-01 -3.690021113E-02
3.457915187E-01 9.143999815E-01 -3.684882820E-02
3.457915485E-01 9.143999815E-01 -3.684882820E-02
3.483652472E-01 9.143999815E-01 -3.679561242E-02
3.483652771E-01 9.143999815E-01 -3.679561242E-02
3.509389162E-01 9.143999815E-01 -3.674056008E-02
3.509389460E-01 9.143999815E-01 -3.674056008E-02
3.535125554E-01 9.143999815E-01 -3.668366373E-02
3.535125852E-01 9.143999815E-01 -3.668366373E-02
3.560861349E-01 9.143999815E-01 -3.662499785E-02
3.560861647E-01 9.143999815E-01 -3.662499785E-02
3.586597145E-01 9.143999815E-01 -3.656460345E-02
3.586597443E-01 9.143999815E-01 -3.656460345E-02
3.612332344E-01 9.143999815E-01 -3.650241345E-02
3.612332642E-01 9.143999815E-01 -3.650241345E-02
3.638066649E-01 9.143999815E-01 -3.643845022E-02
3.638066947E-01 9.143999815E-01 -3.643845022E-02
3.663800955E-01 9.143999815E-01 -3.637278080E-02
3.663801253E-01 9.143999815E-01 -3.637278080E-02
3.689534664E-01 9.143999815E-01 -3.630537167E-02
3.689534962E-01 9.143999815E-01 -3.630537167E-02
3.715268075E-01 9.143999815E-01 -3.623621911E-02
3.715268373E-01 9.143999815E-01 -3.623621911E-02
3.741000891E-01 9.143999815E-01 -3.616538644E-02
3.741001189E-01 9.143999815E-01 -3.616538644E-02
3.766733408E-01 9.143999815E-01 -3.609285131E-02
3.766733706E-01 9.143999815E-01 -3.609285131E-02
3.792465329E-01 9.143999815E-01 -3.601860628E-02
3.792465627E-01 9.143999815E-01 -3.601860628E-02
3.818196654E-01 9.143999815E-01 -3.594269603E-02
3.818196952E-01 9.143999815E-01 -3.594269603E-02
3.843927681E-01 9.143999815E-01 -3.586510569E-02
3.843927979E-01 9.143999815E-01 -3.586510569E-02
3.869658113E-01 9.143999815E-01 -3.578584641E-02
3.869658411E-01 9.143999815E-01 -3.578584641E-02
3.895388246E-01 9.143999815E-01 -3.570494801E-02
3.895388544E-01 9.143999815E-01 -3.570494801E-02
3.921117783E-01 9.143999815E-01 -3.562235832E-02
3.921118081E-01 9.143999815E-01 -3.562235832E-02
3.946846426E-01 9.143999815E-01 -3.553813323E-02
3.946846724E-01 9.143999815E-01 -3.553813323E-02
3.972574472E-01 9.143999815E-01 -3.545227647E-02
3.972574770E-01 9.143999815E-01 -3.545227647E-02
3.998302221E-01 9.143999815E-01 -3.536478430E-02
3.998302519E-01 9.143999815E-01 -3.536478430E-02
4.024029672E-01 9.143999815E-01 -3.527566046E-02
4.024029970E-01 9.143999815E-01 -3.527566046E-02
4.049756527E-01 9.143999815E-01 -3.518487886E-02
4.049756825E-01 9.143999815E-01 -3.518487886E-02
4.075482488E-01 9.143999815E-01 -3.509247676E-02
4.075482786E-01 9.143999815E-01 -3.509247676E-02
4.101207852E-01 9.143999815E-01 -3.499846160E-02
4.101208150E-01 9.143999815E-01 -3.499846160E-02
4.126932621E-01 9.143999815E-01 -3.490281850E-02
4.126932919E-01 9.143999815E-01 -3.490281850E-02
4.152656794E-01 9.143999815E-01 -3.480555117E-02
4.152657092E-01 9.143999815E-01 -3.480555117E-02
4.178380370E-01 9.143999815E-01 -3.470666707E-02
4.178380668E-01 9.143999815E-01 -3.470666707E-02
4.204103351E-01 9.143999815E-01 -3.460616618E-02
4.204103649E-01 9.143999815E-01 -3.460616618E-02
4.229825735E-01 9.143999815E-01 -3.450403735E-02
4.229826033E-01 9.143999815E-01 -3.450403735E-02
4.255547523E-01 9.143999815E-01 -3.440029174E-02
4.255547822E-01 9.143999815E-01 -3.440029174E-02
4.281268716E-01 9.143999815E-01 -3.429492190E-02
4.281269014E-01 9.143999815E-01 -3.429492190E-02
4.306989014E-01 9.143999815E-01 -3.418792784E-02
4.306989312E-01 9.143999815E-01 -3.418792784E-02
4.332708716E-01 9.143999815E-01 -3.407931328E-02
